id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_s,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
368,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,elvislver56,,2,,,"RT @DykstraDame: The #GOPDebate was like a super crappy cage fight of blustering, bumbling, old wrinkled-up tuckus clinchers without the caâ€¦",,8/7/2015 9:52,6.29697E+17,"Garden Grove, Ca",
369,Mike Huckabee,1,yes,1,Negative,2,1,None of the above,0.6717,,melissagowens02,,676,,,RT @GovMikeHuckabee: The military is not a social experiment. The purpose of the military is to kill people and break things. #ImWithHuck #â€¦,,8/7/2015 9:52,6.29697E+17,,
370,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,BioAnnie1,,10,,,RT @bennydiego: BREAKING: It's a tie for the winners from the #GOPDebate http://t.co/8iM3NfxJIa,,8/7/2015 9:52,6.29697E+17,,Hawaii
371,No candidate mentioned,0.4233,yes,0.6506,Neutral,0,0.6506,None of the above,0.4233,,bigratsgoboom,,0,,,"@TVMoJoe Just curious, have I missed your ratings tweet about the #GOPDebate?",,8/7/2015 9:51,6.29697E+17,America,Eastern Time (US & Canada)
372,No candidate mentioned,1,yes,1,Negative,2,1,FOX News or Moderators,1,,LifeLuvr1205,,0,,,@megynkelly #GOPDebate Kelly is no role model doesn't speak for me or my prof friends Rosie? Now a real woman @CarlyFiorina Kelly is a poser,,8/7/2015 9:51,6.29696E+17,,Pacific Time (US & Canada)
373,Donald Trump,1,yes,1,Negative,2,0.6966,None of the above,1,,roaritsjenn,,0,,,donald trump... #whatajoke #GOPDebate,,8/7/2015 9:51,6.29696E+17,NY,Atlantic Time (Canada)
374,No candidate mentioned,0.4646,yes,0.6816,Negative,2,0.6816,FOX News or Moderators,0.4646,,DanirysNajaryen,,910,,,RT @funnyordie: This feels like FOX News tried to be the cool parents that let their kids have a party &amp; now the house is on fire. #GOPDebaâ€¦,,8/7/2015 9:51,6.29696E+17,"Bonaire, GA",Pacific Time (US & Canada)
375,No candidate mentioned,1,yes,1,Negative,2,1,FOX News or Moderators,1,,summer0655,,3,,,RT @patriotmom61: It's unconscionable that @FoxNews moderators asked ALL the candidates except Santorum foreign policy&amp; nat sec questions iâ€¦,,8/7/2015 9:51,6.29696E+17,,
376,Mike Huckabee,1,yes,1,Neutral,0,0.6237,None of the above,1,,SSNjl,,6,,,"RT @ChipMarks14: ""The military is not a social experiment. Its purpose is to kill people and break things.""
- Mike Huckabee 

#GOPDebate",,8/7/2015 9:51,6.29696E+17,St.George Utah,Central Time (US & Canada)
377,No candidate mentioned,0.4553,yes,0.6748,Negative,2,0.6748,Abortion,0.4553,,Nathnjackson,,376,,,RT @CrissGhoul: YOU ARE NOT PRO LIFE. YOU ARE PRO CONTROL. YOU ARE PRO RELIGION. YOU ARE PRO YOU.  THIS IS NEVER ABOUT THE MOTHER. #GOPDebaâ€¦,,8/7/2015 9:51,6.29696E+17,"Seattle, WA",Pacific Time (US & Canada)
378,No candidate mentioned,0.4179,yes,0.6465,Negative,2,0.6465,None of the above,0.4179,,JVER1,,12,,,"RT @RedStateJake: Solid debate tips - take a gander, @GOP:

http://t.co/4PuFJ36dLa

#GOPDebate #teaparty 
#tcot #tlot #icon http://t.co/wpiâ€¦",,8/7/2015 9:51,6.29696E+17,,Eastern Time (US & Canada)
379,John Kasich,0.4444,yes,0.6667,Positive,1,0.6667,Jobs and Economy,0.4444,,kevinburger72,,75,,,RT @JohnKasich: Creating jobs is our greatest moral purpose because they strengthen our families &amp; communities. #GOPDebate http://t.co/80Xeâ€¦,,8/7/2015 9:51,6.29696E+17,,Central Time (US & Canada)
380,Ted Cruz,1,yes,1,Positive,1,1,None of the above,1,,jma928,,2,,,"RT @nevagphx1: @CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTâ€¦",,8/7/2015 9:51,6.29696E+17,Pa,
381,No candidate mentioned,1,yes,1,Negative,2,0.6905,Women's Issues (not abortion though),1,,parkerc2112,,0,,,If you're a woman who supports R party please wake up and get informed. #GOPDebate,,8/7/2015 9:51,6.29696E+17,The Dude Abides,
382,John Kasich,1,yes,1,Positive,1,0.3636,LGBT issues,0.7045,,spdnyc,,0,,,Kasich the clear standout among #GOPDebate cannon fodder. But his record contradicts statements on LGBT acceptance: http://t.co/YNucKULnjV,,8/7/2015 9:51,6.29696E+17,"New York, NY",Eastern Time (US & Canada)
383,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,CorieHaynes,,0,,,"Primary is still a long way away, so my favorites could change, and I hope we see more of these candidates than just sound bites. #GOPDebate",,8/7/2015 9:51,6.29696E+17,"Hernando, MS",Central Time (US & Canada)
384,No candidate mentioned,1,yes,1,Negative,2,0.6989,None of the above,1,,FieldGeorge,,0,,,"The anti- @CarlyFiorina unit of the #Clinton Personal Destruction Force is now working 24/7, I'm sure. #GOPDebate https://t.co/p0dT5s5TIY",,8/7/2015 9:51,6.29696E+17,"Boston MA, USA",Eastern Time (US & Canada)
385,,0.2282,yes,0.3523,Neutral,0,0.3523,,0.2282,,melissagowens02,,177,,,"RT @GovMikeHuckabee: As President, I'll end the national disgrace of failing to care for vets who sacrificed for our country -&gt; http://t.coâ€¦",,8/7/2015 9:51,6.29696E+17,,
386,No candidate mentioned,0.6495,yes,1,Neutral,0,0.6701,None of the above,0.6495,,JaysWorldLive,,0,,,At least he was honest about it. #GOPDebate  https://t.co/7Bo2pRPmX2,,8/7/2015 9:51,6.29696E+17,"Tamap, FL",Eastern Time (US & Canada)
387,No candidate mentioned,0.4603,yes,0.6784,Negative,2,0.3618,None of the above,0.4603,,stedanchick,,249,,,"RT @Marmel: ""My mother worked...""
- Nobody 
#GOPDebate",,8/7/2015 9:51,6.29696E+17,UK,
388,Donald Trump,1,yes,1,Negative,2,1,FOX News or Moderators,0.3547,,FrostyGPW,,2,,,RT @NewsWriter2: So we have Americans getting beheaded overseas and @megynkelly is worried whether @realDonaldTrump calls Rosie O'Donnell fâ€¦,,8/7/2015 9:51,6.29696E+17,Tennessee,Central Time (US & Canada)
389,No candidate mentioned,0.4495,yes,0.6705,Negative,2,0.375,None of the above,0.4495,,rosaroja4rev,,0,,,#GOPDebate REAL â€œAMERICAN IDOLâ€: ELECTIONS AS AUDITIONS: Whose Consent Counts &amp; How Decisions Are Made... http://t.co/bLeoBY7r7N,,8/7/2015 9:51,6.29696E+17,,
390,No candidate mentioned,1,yes,1,Negative,2,0.7002,None of the above,1,,brianmzimmer,,0,,,"Elections, Democracy, and political debates as entertainment.  Not a particularly sterling quality of our federal republic.  #GOPDebate",,8/7/2015 9:51,6.29696E+17,The Center of the Known World,Quito
391,Chris Christie,0.6595,yes,1,Negative,2,0.6936,None of the above,1,,Kelly62u,,0,,,@ChrisChristie @RandPaul Americans fear NOT. People who live in fear are not free and have no liberty. Fear is unAmerican #GOPDebate,,8/7/2015 9:51,6.29696E+17,"DFW, TX ",Central Time (US & Canada)
392,No candidate mentioned,1,yes,1,Neutral,0,0.6742,None of the above,1,,Moonbootica,,15,,,RT @BennettCartoons: 8/7/2015- The Glass Slipper #GOPDebate #GOPPrimaries #RepublicanField http://t.co/fyhZzN5qP3,,8/7/2015 9:51,6.29696E+17,UK,London
393,Donald Trump,1,yes,1,Positive,1,0.6489,None of the above,0.6489,,the626killa,,9,,,"RT @1216BJ: #GOPDebate: Carly Fiorina Dominates Social Media, Even Beating Out Trump - Fox Nation http://t.co/VUeEveRdDy",,8/7/2015 9:51,6.29696E+17,"Worcester, MA",
394,No candidate mentioned,1,yes,1,Negative,2,0.6923,None of the above,1,,Madhatter7611,,603,,,RT @rachelmartinart: I wonder if the #GOPDebate will address actual solutions for climate change and clean energy. #DebateWithBernie,,8/7/2015 9:51,6.29696E+17,,Eastern Time (US & Canada)
395,Donald Trump,1,yes,1,Negative,2,1,Immigration,0.3582,,ATeichner,,9,,,"RT @vivigold197: @realDonaldTrump: misogynist, ignorant, xenophobic and greedy: another proof that money does not buy class. #GOPDebate #GOâ€¦",,8/7/2015 9:51,6.29696E+17,"Sugar Hill, GA",Eastern Time (US & Canada)
396,No candidate mentioned,0.4089,yes,0.6395,Neutral,0,0.6395,Immigration,0.4089,,EusebiaAq,,0,,,@Anti_SLAVERY Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/2015 9:51,6.29696E+17,America,Eastern Time (US & Canada)
397,Jeb Bush,1,yes,1,Negative,2,1,None of the above,1,,Rafael_ninja68,,35,,,"RT @ImmigranNacion: @JebBush #GOPDebate #USA, seriously, would you vote for any of these CLOWNS? We NEED #CIRNow #AINF #TNTVote http://t.coâ€¦",,8/7/2015 9:51,6.29696E+17,Virgo super cluster,
398,Donald Trump,1,yes,1,Positive,1,0.6897,None of the above,1,,Tea4Freedom,,203,,,"RT @WayneDupreeShow: Disagree all you want

#GOPDebate was hit job on @realDonaldTrump and calculated mute job on @SenTedCruz @RealBenCarsoâ€¦",,8/7/2015 9:51,6.29696E+17,Texas,Central Time (US & Canada)
399,Donald Trump,1,yes,1,Positive,1,0.3445,None of the above,1,,JohnAmato,,1,,,I actually agree with @AndreaTantaros on something. She said @realDonaldTrump didn't hurt himself in #GOPDebate and I concur.,,8/7/2015 9:51,6.29696E+17,California,Pacific Time (US & Canada)
400,,0.2277,yes,0.3507,Neutral,0,0.186,,0.2277,,funny4u2all1003,,0,,,ÙŒRâ–€â–ˆâ–€ 4 exotic designs for diamond rings http://t.co/9Whr8sL3Tp #YouTube http://t.co/dJb1fKJs3j #GOPDebate #Chemieunfall #Compton #Lionâ€¦,,8/7/2015 9:51,6.29696E+17,,
401,Mike Huckabee,0.4292,yes,0.6552,Positive,1,0.3448,None of the above,0.4292,,melissagowens02,,66,,,RT @GovMikeHuckabee: Let's take America from Hope to Higher Ground. Will you help? --&gt; http://t.co/tky8Smc27y #ImWithHuck #GOPDebate http:/â€¦,,8/7/2015 9:51,6.29696E+17,,
402,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,Oh_Suzanney,,2,,,RT @AmberTozer: Just got caught up on the #GOPDebate and felt like I should write a joke about it but the biggest joke of all was the wholeâ€¦,,8/7/2015 9:51,6.29696E+17,Florida. ,Eastern Time (US & Canada)
403,Jeb Bush,1,yes,1,Negative,2,1,None of the above,1,,trefolution,,9,,,RT @joshcomers: Jeb makes me want to blow rails with W before we wreck his dadâ€™s car. #GOPDebate,,8/7/2015 9:51,6.29696E+17,"Portland, OR",Mountain Time (US & Canada)
404,No candidate mentioned,1,yes,1,Negative,2,0.6732,Religion,1,,Auntcol54,,1,,,Keep religion out of politics! #GOPDebate,,8/7/2015 9:51,6.29696E+17,NYC,Quito
405,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,0.679,,Tom_Myers,,0,,,The second-tier #GOPDebate participants would have had an audience if they debated Bernie Sanders.,,8/7/2015 9:51,6.29696E+17,Baltimore,Eastern Time (US & Canada)
406,Chris Christie,1,yes,1,Negative,2,1,Abortion,1,,joehudsonsmall,,0,,,what is Chris Cristie on about Re: abortions? This is absurd. #GOPdebate,,8/7/2015 9:51,6.29696E+17,"Worcester/Manchester, UK",London
407,No candidate mentioned,1,yes,1,Neutral,0,1,None of the above,1,,MarciJClark,,0,,,#GOPDebate Im still voting blue! http://t.co/AZyUpu6oyd,,8/7/2015 9:51,6.29696E+17,"Glenside, PA",Eastern Time (US & Canada)
408,Chris Christie,0.4074,yes,0.6383,Negative,2,0.6383,None of the above,0.4074,,nikkirojo4life,,0,,,I'm eating lunch out and these two old ladies discussing the #GOPDebate is giving me life. They shading shit outta Christie and Trump.,,8/7/2015 9:51,6.29696E+17,New York,America/New_York
409,No candidate mentioned,1,yes,1,Negative,2,1,Women's Issues (not abortion though),0.6667,,MacManX,,138,,,RT @Ali_Davis: Tonight's #GOPDebate was an important reminder that these guys think of women as carrying cases for fetuses.,,8/7/2015 9:51,6.29696E+17,"California, USA",Pacific Time (US & Canada)
410,No candidate mentioned,0.6469,yes,1,Positive,1,0.6936,Religion,0.6469,,maeflowerzzz,,3469,,,"RT @RealBenCarson: May the Lord guide my words tonight, let His wisdom be my thoughts. #GOPDebate",,8/7/2015 9:51,6.29696E+17,USA,Eastern Time (US & Canada)
411,John Kasich,0.6897,yes,1,Neutral,0,0.6897,LGBT issues,1,,ColdSober787,,24,,,"RT @TheJimHughes: Note to Kasich - the question wasn't about ""love"" it was about ""gay marriage"" #TheBigDodge #GOPDebate",,8/7/2015 9:51,6.29696E+17,Oregon,Arizona
412,No candidate mentioned,0.405,yes,0.6364,Negative,2,0.6364,None of the above,0.405,,mirikuincognito,,690,,,RT @Squintz1983: #GOPDebate pretty much http://t.co/fHg7FmG42d,,8/7/2015 9:51,6.29696E+17,,Arizona
413,Donald Trump,0.6339,yes,1,Neutral,0,0.6818,None of the above,0.6844,,Alisand3,,12,,,"RT @palmaceiahome1: Rush Limbaugh to Megyn Kelly ""I know no Democrat Candidate would be treated the way Megyn Kelly treated Trump."" #FoxNewâ€¦",,8/7/2015 9:51,6.29696E+17,The land of Fruits and Nuts,Pacific Time (US & Canada)
414,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,rainevals,,3403,,,RT @deray: Trump literally said that he donates to politicians and then calls them later to get what he wants. He literally just said that.â€¦,,8/7/2015 9:51,6.29696E+17,Salem Oregon,
415,No candidate mentioned,0.4173,yes,0.646,Neutral,0,0.646,None of the above,0.4173,,Hosdoclaxer,,242,,,"RT @itsWillyFerrell: Meanwhile, back at the White House...  #GOPDebate http://t.co/Un7gNNUhB7",,8/7/2015 9:51,6.29696E+17,,
416,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,sodaaccident,,0,,,"#GOPDebate none of the presidential candidates brought a fucking gom jabbar, i mean at least liven up your crazy",,8/7/2015 9:51,6.29696E+17,"El Paso, Texas",
417,Donald Trump,1,yes,1,Neutral,0,0.625,None of the above,1,,gingerbeardydan,,951,,,RT @_youhadonejob: Donald Trumps hair arrives early for the Republican Party presidential debate. #GOPDebate http://t.co/cQuPKRyBse,,8/7/2015 9:51,6.29696E+17,"Paisley, Scotland",Amsterdam
418,Mike Huckabee,0.4599,yes,0.6782,Positive,1,0.6782,None of the above,0.4599,,melissagowens02,,200,,,"RT @GovMikeHuckabee: ""He was just so eloquent...He knew what he was saying. He believed what he was saying."" #ImWithHuck #GOPDebate
https:/â€¦",,8/7/2015 9:51,6.29696E+17,,
419,No candidate mentioned,0.4589,yes,0.6774,Neutral,0,0.6774,None of the above,0.4589,,lexinerus,,0,,,ReTw EmotientInc: Emotion-Reading Technology First &amp; Only To Analyze Audience Reactions To #GOPDebate: â€¦ http://t.co/DKBgXzQxHp,,8/7/2015 9:51,6.29696E+17,"Cali, Colombia",Central Time (US & Canada)
420,Scott Walker,1,yes,1,Negative,2,1,None of the above,0.6852,,Pworldawg,,531,,,RT @TheBaxterBean: Fact-Checkers Proved Scott Walker Literally Lies More Often Than He Tells The Truth http://t.co/KeOeBNRWGU #GOPDebate htâ€¦,,8/7/2015 9:51,6.29696E+17,,
421,No candidate mentioned,0.4307,yes,0.6562,Negative,2,0.6562,None of the above,0.4307,,crazycarl864,,2400,,,RT @pattonoswalt: I want @BernieSanders to quietly walk out onto this stage and five-point-palm-exploding-heart all these hollow beasts. #Gâ€¦,,8/7/2015 9:51,6.29696E+17,"Columbus, OH",
422,Donald Trump,1,yes,1,Positive,1,1,None of the above,1,,gambling3NT,,0,,,"#GOPDebate Debate was good once they quit throwing crap at @realDonaldTrump and got substantive.  Candidates handled the ""gotcha"" questions.",,8/7/2015 9:51,6.29696E+17,colorado,
423,No candidate mentioned,0.3974,yes,0.6304,Negative,2,0.6304,,0.233,,JoMadRam,,120,,,RT @BRios82: These clowns didn't even tackle Climate change. They didn't mention Inequality at all. Are you surprised? #GOPDebate http://t.â€¦,,8/7/2015 9:51,6.29696E+17,"Fort Worth, TX",
424,No candidate mentioned,0.4494,yes,0.6704,Negative,2,0.346,None of the above,0.4494,,joogey,,457,,,RT @pattonoswalt: Are they going to ask Lenny Kravitz's penis ONE question? This is very disrespectful. #GOPDebate,,8/7/2015 9:51,6.29696E+17,new orleans&york,Eastern Time (US & Canada)
425,Donald Trump,1,yes,1,Positive,1,0.6769,None of the above,1,,Matthew_Ford92,,0,,,So who watched the GOP Debate last night and saw Trump #DonaldTrump #GOPDebate @realDonaldTrump #TrumpForPresident,,8/7/2015 9:51,6.29696E+17,"USA, North Carolina ",
426,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,0.7033,,CWJ522,,0,,,"#FactChecking the #GOPDebate 
http://t.co/N72RUBXxcv
Unsurprising-but-massive levels of lies and truth-stretching and general bullshittery.",,8/7/2015 9:51,6.29696E+17,"Franklin, NH",Central Time (US & Canada)
427,No candidate mentioned,1,yes,1,Negative,2,0.6598,FOX News or Moderators,1,,JERSEYFL1,,0,,,Wonder how much of tonight's #@megynkelly show will be about her  #GOPDebate #FoxNews,,8/7/2015 9:51,6.29696E+17,,
428,No candidate mentioned,1,yes,1,Positive,1,0.6725,Abortion,1,,VeraTMD,,15,,,RT @chooseliferacer: #GOPDebate Never lose focus on the truly important issues #DefundPP &amp; #PraytoEndAbortion http://t.co/OxIoW3YjS4,,8/7/2015 9:51,6.29696E+17,,Central Time (US & Canada)
429,Donald Trump,1,yes,1,Negative,2,1,FOX News or Moderators,0.6667,,rashid7053,,28,,,RT @3ChicsPolitico: Trump calling @megynkelly a bimbo is reprehensible. This is about choosing a candidate for president NOT the Jerry Spriâ€¦,,8/7/2015 9:51,6.29696E+17,San Diego,Atlantic Time (Canada)
430,No candidate mentioned,1,yes,1,Neutral,0,0.6905,None of the above,1,,chvsr,,0,,,#Repeal was the word of the night. #GOPDebate,,8/7/2015 9:51,6.29696E+17,DC,America/New_York
431,No candidate mentioned,0.3681,yes,0.6067,Negative,2,0.3146,Gun Control,0.3681,,areebalovesyou,,1695,,,"RT @rebleber: Not mentioned in the #GOPdebate:
Voting rights
Climate change
Gun violence
Police shootings
Student debt
Inequality",,8/7/2015 9:51,6.29696E+17,,
432,No candidate mentioned,0.4642,yes,0.6813,Negative,2,0.3516,FOX News or Moderators,0.2396,,CourageLeads,,211,,,RT @CarlyFiorina: Itâ€™s almost time! Tune into @FoxNews at 5:00 p.m. EDT #GOPDebate #Carly2016 http://t.co/hEV7fe4HhR,,8/7/2015 9:51,6.29696E+17,,Eastern Time (US & Canada)
433,No candidate mentioned,0.4259,yes,0.6526,Positive,1,0.3368,None of the above,0.4259,,opticalens,,0,,,This is an amazing degree of commitment to a running joke http://t.co/VpxxlxEvHi #GOPdebate #photobomb,,8/7/2015 9:51,6.29696E+17,Seattle,Pacific Time (US & Canada)
434,Mike Huckabee,0.6667,yes,1,Positive,1,1,None of the above,0.6667,,melissagowens02,,70,,,"RT @GovMikeHuckabee: .@FoxNews focus group: ""He was very articulate, very relatable, &amp; made a lot of good points."" #ImWithHuck #GOPDebate
hâ€¦",,8/7/2015 9:51,6.29696E+17,,
435,Donald Trump,0.4274,yes,0.6538,Negative,2,0.6538,None of the above,0.4274,,DemocraShe,,4,,,RT @TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/88QwTnPuIR,,8/7/2015 9:51,6.29696E+17,"Jamaica Plain, MA",Atlantic Time (Canada)
436,No candidate mentioned,0.2265,yes,0.6592,Neutral,0,0.3436,Foreign Policy,0.2265,,Hornet238,,2,,,"RT @BraveConWarrior: RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/T7MGjn2vEr""",,8/7/2015 9:51,6.29696E+17,Fema Region V,Pacific Time (US & Canada)
437,Mike Huckabee,1,yes,1,Negative,2,0.6854,None of the above,0.3483,,heatheremoore,,0,,,#GOP wants to #DefundPP and #Huckabee wants to legalize prostitution and drugs.  #GOPdebate,,8/7/2015 9:51,6.29696E+17,"Olympia, WA",Pacific Time (US & Canada)
438,Jeb Bush,1,yes,1,Negative,2,1,None of the above,1,,Spence4782,,0,,,"Favorite Jeb line ""taking on the teacher's unions, and beating them"" sure that empowers kids disenfranchise the ones who teach em #GOPDebate",,8/7/2015 9:51,6.29696E+17,"Lawton, Oklahoma",
439,No candidate mentioned,1,yes,1,Negative,2,0.6986,None of the above,1,,PatriciaMilton,,172,,,RT @britt27ash: Current mood re: #GOPDebate http://t.co/GFSNEDXEoj,,8/7/2015 9:51,6.29696E+17,,Hawaii
440,Mike Huckabee,1,yes,1,Negative,2,1,None of the above,0.3523,,TheDonkeyHotey,,0,,,"If the newest b52 was built in the 60s like Huckabee complained, doesn't that mean St. Ronnie should have built more? #GOPDebate",,8/7/2015 9:51,6.29696E+17,,Eastern Time (US & Canada)
441,No candidate mentioned,1,yes,1,Neutral,0,0.6591,FOX News or Moderators,1,,davidhe46361805,,84,,,"RT @WayneDupreeShow: Maybe on the next #KellyFile @MegynKelly will go after @krauthammer 20 year positions because he switched parties too
â€¦",,8/7/2015 9:51,6.29696E+17,Fremont.Ca,
